收益质量,成本费用率,91.577112,88.977119,91.466214,87.936729,94.786948,94.924627,98.829447,97.326625,88.33222,86.282743,86.507067,85.850225,75.169264,73.059014,72.611626,71.225129,85.343578,86.45648,87.43359,88.772457,95.051139,93.664934,98.775906,102.129799,105.886774,,,,101.847084,,,,99.128219,94.248861,89.151329,87.306689,89.624032,90.750213,94.479813,92.854147,100.229381
收益质量,期间费用率,13.201263,12.128245,13.375233,11.03359,13.377132,12.563941,12.735979,11.51222,10.219581,9.293912,8.945777,8.615445,13.466741,12.963515,12.868178,12.396665,14.648597,14.40023,14.099232,15.743391,18.834493,18.19262,22.279513,23.709249,26.720324,,,,24.866837,,,,23.887055,21.889362,18.312409,15.734303,14.229772,22.241005,19.561207,16.54836,21.608866
收益质量,销售成本率,78.375848,76.848873,78.090981,76.903138,81.409815,82.360685,86.093468,85.814404,78.112638,76.98883,77.56129,77.23478,61.702522,60.095498,59.743447,58.828463,70.694981,72.056249,73.334357,73.029065,76.216645,75.472314,76.496393,78.420549,79.166449,,,,76.980247,,,,75.241164,72.359498,70.838919,71.572386,75.39426,68.509207,74.918605,76.305786,78.620515
收益质量,经营活动净现金/归属母公司的净利润,3.983741,3.218261,2.563292,-0.863714,6.126164,4.531895,1.971909,7.00759,4.778903,4.448567,3.654433,3.330651,3.015822,3.31857,3.91753,3.662377,1.942122,1.932,1.958002,3.275995,3.040966,2.856314,2.231492,3.508437,4.537939,2.759933,11.561065,13.53512,6.971845,3.923191,3.496723,3.261326,6.240267,3.69729,2.594594,2.339693,2.057865,2.640757,3.975328,4.261628,19.110535
收益质量,所得税/利润总额,7.407683,6.677285,7.139345,6.496872,14.604271,9.033759,10.006133,14.670023,6.49472,7.123975,7.2212,3.202733,0.718408,1.282289,1.011934,0.86755,3.375928,0.703385,-0.372155,18.121216,10.459472,10.809627,15.061945,22.447735,11.105038,,,,21.06262,,,,1.232998,3.615088,-2.114353,0.702704,1.405714,3.69958,8.539659,2.312468,67.728256
财务风险,流动比率,2.357379,1.80739,1.97983,1.791007,1.726859,1.604841,1.520344,1.626022,1.835524,1.785039,2.033937,2.331818,2.415066,2.981456,2.902369,3.491598,3.580461,3.965631,4.37114,5.233996,4.202463,3.546599,2.606002,2.10061,2.39005,2.353116,2.031883,2.146981,2.386357,2.099494,1.977664,2.175105,2.433461,1.651391,1.859636,1.720112,1.252545,1.465631,1.998067,1.665614,1.146108
财务风险,速动比率,1.809744,1.361342,1.547671,1.365441,1.381299,1.186097,1.149045,1.279821,1.467222,1.472371,1.739216,2.043476,2.136874,2.710677,2.668201,3.202853,3.299581,3.659653,4.069758,4.900102,3.981203,3.384237,2.4161,1.932962,2.171357,2.353116,2.031883,2.146981,2.129221,2.099494,1.977664,2.175105,2.069953,1.347746,1.62529,1.508703,1.058477,1.246454,1.723306,1.360617,0.879226
财务风险,保守速动比率,1.088073,0.6366,0.914555,0.826259,0.865622,0.736403,0.727554,0.892888,1.077651,1.126896,1.282284,1.666567,1.731659,2.25821,2.488693,3.021128,3.133342,3.423474,3.832732,4.743359,3.830294,3.243631,2.160944,1.788933,2.040225,,,,1.9345,,,,1.907598,0.460911,1.073255,0.949175,0.637186,0.73994,0.731226,0.650062,0.519899
财务风险,资产负债率,33.002399,33.079766,33.782983,32.813052,35.173211,33.435181,34.596585,36.002141,35.452289,34.58599,34.592593,34.279234,33.889782,33.162086,32.476474,29.74104,29.55558,29.600787,29.189544,27.988191,30.774776,27.422321,35.366345,42.39384,37.936903,40.301478,40.408916,40.747268,38.183108,40.383012,40.896885,43.565692,43.577775,44.961334,46.583504,45.155636,44.146465,41.109618,42.667625,42.671738,44.110911
财务风险,权益乘数,2.411701,2.354218,2.366459,2.34323,2.380317,2.332416,2.357627,2.385785,2.333051,2.318488,2.305563,2.303789,2.205693,2.177397,2.168322,2.113545,2.105904,2.058796,2.052999,2.055474,2.331935,2.244201,2.971598,2.966764,2.765779,2.780379,2.796147,2.701792,2.481197,2.382296,2.351452,2.300279,2.36503,2.36403,2.195178,1.948448,1.955685,1.928633,1.894896,1.806037,1.790006
